Date,Hour,DayOfWeek,Month,T,RH,AH,CO(GT)_lag1,CO(GT)_lag24,NMHC(GT)_lag1,NMHC(GT)_lag24,C6H6(GT)_lag1,C6H6(GT)_lag24,NOx(GT)_lag1,NOx(GT)_lag24,NO2(GT)_lag1,NO2(GT)_lag24,CO(GT),NMHC(GT),C6H6(GT),NOx(GT),NO2(GT)
2005-04-10 22:00:00,22,6,4,28.5,13.1,0.5028,,,,,,,,,,,2.722960466501067,274.9995213185352,13.379942323588319,225.7799183110453,133.7606028149402
2005-04-10 23:00:00,23,6,4,28.5,13.1,0.5028,,,,,,,,,,,2.511291140255218,274.99952131853513,12.230332319965495,219.15712557833052,127.4958933283991
2005-04-11 00:00:00,0,0,4,28.5,13.1,0.5028,,,,,,,,,,,2.5304222795406894,274.9995213185351,14.511609886632517,217.57385306697725,124.82072202934195
2005-04-11 01:00:00,1,0,4,28.5,13.1,0.5028,,,,,,,,,,,2.5794736359216293,274.9995213185352,16.996366535922036,217.4733404371561,121.80487374144248
2005-04-11 02:00:00,2,0,4,28.5,13.1,0.5028,,,,,,,,,,,2.7961832075694826,274.9995213185352,15.400779001937265,217.5229995874873,117.66572949054247
2005-04-11 03:00:00,3,0,4,28.5,13.1,0.5028,,,,,,,,,,,2.6294664742884195,274.99952131853513,16.638070552781397,218.50798803209432,106.52369458723712
2005-04-11 04:00:00,4,0,4,28.5,13.1,0.5028,,,,,,,,,,,2.8733389630330426,274.99952131853513,15.90666831731885,218.82657577579408,95.7995305313019
2005-04-11 05:00:00,5,0,4,28.5,13.1,0.5028,,,,,,,,,,,2.830184452716164,274.99952131853513,16.930128205321914,225.4062490330369,91.364602567592
2005-04-11 06:00:00,6,0,4,28.5,13.1,0.5028,,,,,,,,,,,2.9122107306429053,274.99952131853513,16.72016120237822,233.98871903571958,124.54847342248888
2005-04-11 07:00:00,7,0,4,28.5,13.1,0.5028,,,,,,,,,,,2.683783870942435,274.99952131853513,16.70453926321572,308.51350674911123,132.07698016050796
2005-04-11 08:00:00,8,0,4,28.5,13.1,0.5028,,,,,,,,,,,2.8766873318489834,274.99952131853513,17.248371025357685,316.37978242185153,138.87614066741463
2005-04-11 09:00:00,9,0,4,28.5,13.1,0.5028,,,,,,,,,,,2.6026201881625823,274.99952131853513,15.810707318375453,296.95564771424245,140.3759241514299
2005-04-11 10:00:00,10,0,4,28.5,13.1,0.5028,,,,,,,,,,,2.4815688541883065,274.99952131853513,14.051473236648611,275.14213700535043,142.06783685606817
2005-04-11 11:00:00,11,0,4,28.5,13.1,0.5028,,,,,,,,,,,2.400974536028677,274.99952131853513,13.648801193784045,271.3118277860482,141.18038721516646
2005-04-11 12:00:00,12,0,4,28.5,13.1,0.5028,,,,,,,,,,,2.467607006770531,274.99952131853513,14.287956669235863,276.6042816620878,141.71207507085973
2005-04-11 13:00:00,13,0,4,28.5,13.1,0.5028,,,,,,,,,,,2.507338366827204,274.99952131853513,14.178386931533401,279.9766894045119,141.67399182350673
2005-04-11 14:00:00,14,0,4,28.5,13.1,0.5028,,,,,,,,,,,2.494913155471151,274.99952131853513,14.099255865426795,281.9718770337836,142.61731841413413
2005-04-11 15:00:00,15,0,4,28.5,13.1,0.5028,,,,,,,,,,,2.522869224593055,274.99952131853513,14.106059988690772,304.9785247627858,144.33236493387705
2005-04-11 16:00:00,16,0,4,28.5,13.1,0.5028,,,,,,,,,,,2.7405405885642464,274.99952131853513,15.174064633857013,324.84496974440805,151.80206573516608
2005-04-11 17:00:00,17,0,4,28.5,13.1,0.5028,,,,,,,,,,,3.3538129498185754,274.99952131853513,19.443264393333042,340.62173289902586,166.06404592018802
2005-04-11 18:00:00,18,0,4,28.5,13.1,0.5028,,,,,,,,,,,3.981132207271496,274.99952131853513,22.571361476065842,333.3108981858954,166.68696866425805
2005-04-11 19:00:00,19,0,4,28.5,13.1,0.5028,,,,,,,,,,,4.430401974007802,274.9995213185352,25.282023445858524,325.99988163759906,167.125242857676
2005-04-11 20:00:00,20,0,4,28.5,13.1,0.5028,,,,,,,,,,,4.23921547395282,274.99952131853513,21.91674072462203,297.41956321115714,164.2108631439128
2005-04-11 21:00:00,21,0,4,28.5,13.1,0.5028,,,,,,,,,,,3.318358367074376,274.99952131853513,17.784721390486027,246.94466812845644,148.72391875169427
2005-04-11 22:00:00,22,0,4,28.5,13.1,0.5028,,,,,,,,,,,2.768073895048222,274.99952131853513,14.482532376875813,223.14458653752104,131.51434634515826
2005-04-11 23:00:00,23,0,4,28.5,13.1,0.5028,,,,,,,,,,,2.434185201590413,274.99952131853513,11.965953999235115,214.3950914759337,125.40699804446527
2005-04-12 00:00:00,0,1,4,28.5,13.1,0.5028,,,,,,,,,,,2.4401115971368963,274.99952131853513,13.247308482440124,217.19555807059663,122.15222659418309
2005-04-12 01:00:00,1,1,4,28.5,13.1,0.5028,,,,,,,,,,,2.4516840000310727,274.99952131853513,16.712710381950725,217.32618286660875,118.68829591338458
2005-04-12 02:00:00,2,1,4,28.5,13.1,0.5028,,,,,,,,,,,2.626143219301308,274.99952131853513,15.692663617757892,217.4714856728198,107.66521879205818
2005-04-12 03:00:00,3,1,4,28.5,13.1,0.5028,,,,,,,,,,,2.708517270432087,274.99952131853513,16.18365197698862,220.10463718439124,97.63423384780691
2005-04-12 04:00:00,4,1,4,28.5,13.1,0.5028,,,,,,,,,,,2.741454178503993,274.99952131853513,15.565240024688231,220.77940522783578,88.82269689619616
2005-04-12 05:00:00,5,1,4,28.5,13.1,0.5028,,,,,,,,,,,2.8338578635940315,274.99952131853513,16.804188872002875,228.58384624497043,82.88165425757192
2005-04-12 06:00:00,6,1,4,28.5,13.1,0.5028,,,,,,,,,,,2.974390947803803,274.99952131853513,17.229104131547007,237.62579677196496,122.10645851665157
2005-04-12 07:00:00,7,1,4,28.5,13.1,0.5028,,,,,,,,,,,2.77644008212365,274.99952131853513,17.70470288020273,304.40663499769323,127.94916785606505
2005-04-12 08:00:00,8,1,4,28.5,13.1,0.5028,,,,,,,,,,,2.8661046199112308,274.99952131853513,18.346977912469676,312.0247114250461,135.50765496521203
2005-04-12 09:00:00,9,1,4,28.5,13.1,0.5028,,,,,,,,,,,2.6934780532249034,274.99952131853513,16.218362955616364,310.27850247770385,141.9765926908902
2005-04-12 10:00:00,10,1,4,28.5,13.1,0.5028,,,,,,,,,,,2.504026988582721,274.99952131853513,13.922142190399425,287.8834574946373,141.92330788460782
2005-04-12 11:00:00,11,1,4,28.5,13.1,0.5028,,,,,,,,,,,2.40021575436468,274.99952131853513,13.091905693616324,269.2676387095775,141.24483932851294
2005-04-12 12:00:00,12,1,4,28.5,13.1,0.5028,,,,,,,,,,,2.4156371735572777,274.99952131853513,13.697792175761503,271.755226922695,141.2740309223104
2005-04-12 13:00:00,13,1,4,28.5,13.1,0.5028,,,,,,,,,,,2.4930155903558053,274.99952131853513,13.705610567411185,278.83993558182686,141.55029400409273
2005-04-12 14:00:00,14,1,4,28.5,13.1,0.5028,,,,,,,,,,,2.4988871705847804,274.99952131853513,13.736130075461203,283.1448289592922,142.75247596489362
2005-04-12 15:00:00,15,1,4,28.5,13.1,0.5028,,,,,,,,,,,2.5258764000081784,274.99952131853513,14.007840647270045,305.0410377183965,145.20544311747355
2005-04-12 16:00:00,16,1,4,28.5,13.1,0.5028,,,,,,,,,,,2.7414338201022406,274.99952131853513,14.863376080755094,323.8147467345083,152.99020540690145
2005-04-12 17:00:00,17,1,4,28.5,13.1,0.5028,,,,,,,,,,,3.4592214886228927,274.99952131853513,20.35773225994067,343.31945706922346,167.6352352024251
2005-04-12 18:00:00,18,1,4,28.5,13.1,0.5028,,,,,,,,,,,4.065927403439763,274.99952131853513,22.548718879647332,331.8020671198346,171.75572788335268
2005-04-12 19:00:00,19,1,4,28.5,13.1,0.5028,,,,,,,,,,,4.463175311596922,274.99952131853513,24.561728723204755,324.447490883154,172.2249618182387
2005-04-12 20:00:00,20,1,4,28.5,13.1,0.5028,,,,,,,,,,,4.166061467268109,274.99952131853513,21.23131564479217,293.26044952380903,166.3832745089495
2005-04-12 21:00:00,21,1,4,28.5,13.1,0.5028,,,,,,,,,,,3.316810944472766,274.99952131853513,17.413526716546283,250.5478136345592,150.63108264699133
2005-04-12 22:00:00,22,1,4,28.5,13.1,0.5028,,,,,,,,,,,2.763842813002042,274.99952131853513,14.617643900091155,228.10762350958674,132.67290860458468
2005-04-12 23:00:00,23,1,4,28.5,13.1,0.5028,,,,,,,,,,,2.4878644106709,274.99952131853513,12.235194261960899,213.95091805872232,125.83007646077704
2005-04-13 00:00:00,0,2,4,28.5,13.1,0.5028,,,,,,,,,,,2.5055118476503604,274.99952131853513,14.783673244555757,215.7465034539563,122.67805185382727
2005-04-13 01:00:00,1,2,4,28.5,13.1,0.5028,,,,,,,,,,,2.4764397487906447,274.99952131853513,16.10558125372361,216.8030881913664,119.09982446712749
2005-04-13 02:00:00,2,2,4,28.5,13.1,0.5028,,,,,,,,,,,2.558910495824678,274.99952131853513,14.77127000620145,218.14520693307466,111.52171511115773
2005-04-13 03:00:00,3,2,4,28.5,13.1,0.5028,,,,,,,,,,,2.683560201580387,274.99952131853513,16.052466981258412,217.323137436639,96.89114904247992
2005-04-13 04:00:00,4,2,4,28.5,13.1,0.5028,,,,,,,,,,,2.8077578443181084,274.99952131853513,15.297494337971408,219.04985531488686,87.84641759104743
2005-04-13 05:00:00,5,2,4,28.5,13.1,0.5028,,,,,,,,,,,2.7856017974839045,274.99952131853513,16.715297641280547,226.66560010202906,83.08605523982722
2005-04-13 06:00:00,6,2,4,28.5,13.1,0.5028,,,,,,,,,,,3.002654390730283,274.99952131853513,17.077302122355402,236.6508673659926,123.50912743796017
2005-04-13 07:00:00,7,2,4,28.5,13.1,0.5028,,,,,,,,,,,2.773703837453994,274.99952131853513,17.18407143247515,295.03965307119194,128.72292564011588
2005-04-13 08:00:00,8,2,4,28.5,13.1,0.5028,,,,,,,,,,,2.9081388926405993,274.99952131853513,17.53903561567317,300.9443280487255,135.03134021233524
2005-04-13 09:00:00,9,2,4,28.5,13.1,0.5028,,,,,,,,,,,2.7329065875246283,274.9995213185352,15.985930618987439,286.26887966676065,141.30324082762698
2005-04-13 10:00:00,10,2,4,28.5,13.1,0.5028,,,,,,,,,,,2.479329560606257,274.99952131853513,13.474137700472324,274.2661973554952,141.94374014184976
2005-04-13 11:00:00,11,2,4,28.5,13.1,0.5028,,,,,,,,,,,2.398772531659488,274.99952131853513,13.11722894119305,268.9976052611054,141.0785719760647
2005-04-13 12:00:00,12,2,4,28.5,13.1,0.5028,,,,,,,,,,,2.4112479262699997,274.99952131853513,13.43335689893996,270.02647498177873,140.99514897096546
2005-04-13 13:00:00,13,2,4,28.5,13.1,0.5028,,,,,,,,,,,2.464179152712255,274.99952131853513,13.474728545278698,274.3810204928485,141.32548591655376
2005-04-13 14:00:00,14,2,4,28.5,13.1,0.5028,,,,,,,,,,,2.480677776191008,274.99952131853513,13.507308854979371,283.93939512818275,142.15752673864665
2005-04-13 15:00:00,15,2,4,28.5,13.1,0.5028,,,,,,,,,,,2.528678866734944,274.99952131853513,13.987437791040003,294.33354471963713,145.45981801204996
2005-04-13 16:00:00,16,2,4,28.5,13.1,0.5028,,,,,,,,,,,2.7357047390167204,274.99952131853513,14.719054297760286,313.43056272312566,153.01950773790057
2005-04-13 17:00:00,17,2,4,28.5,13.1,0.5028,,,,,,,,,,,3.4492535988195008,274.99952131853513,20.229298955779424,347.1167758151853,168.14845474437465
2005-04-13 18:00:00,18,2,4,28.5,13.1,0.5028,,,,,,,,,,,3.9594644280165188,274.99952131853513,21.793736798300976,331.6468619637974,176.91012756392388
2005-04-13 19:00:00,19,2,4,28.5,13.1,0.5028,,,,,,,,,,,4.443438693869096,274.99952131853513,23.970188597715627,322.2037109109364,178.10160700515564
2005-04-13 20:00:00,20,2,4,28.5,13.1,0.5028,,,,,,,,,,,4.178228973340802,274.99952131853513,21.258598606272557,288.2610489431514,168.07645695414286
2005-04-13 21:00:00,21,2,4,28.5,13.1,0.5028,,,,,,,,,,,3.332570226093923,274.99952131853513,17.468348064233687,247.87651235143372,150.70841328546925
2005-04-13 22:00:00,22,2,4,28.5,13.1,0.5028,,,,,,,,,,,2.7145567846516165,274.9995213185351,14.651290869788122,226.19905443398645,133.14417151944758
2005-04-13 23:00:00,23,2,4,28.5,13.1,0.5028,,,,,,,,,,,2.5056555768702164,274.99952131853513,12.110684007313585,215.41105233498774,126.4553395213536
2005-04-14 00:00:00,0,3,4,28.5,13.1,0.5028,,,,,,,,,,,2.500587820960844,274.99952131853513,13.425457426003252,218.09128152807085,122.43491113949874
2005-04-14 01:00:00,1,3,4,28.5,13.1,0.5028,,,,,,,,,,,2.439063537207553,274.99952131853513,16.857996234701147,216.97720089516903,118.59184957841052
2005-04-14 02:00:00,2,3,4,28.5,13.1,0.5028,,,,,,,,,,,2.5707424542940065,274.99952131853513,15.065560300235475,217.42955580925283,109.15712871798218
2005-04-14 03:00:00,3,3,4,28.5,13.1,0.5028,,,,,,,,,,,2.7206194617408066,274.99952131853513,15.930189752665441,218.6748246656607,94.82903383341169
2005-04-14 04:00:00,4,3,4,28.5,13.1,0.5028,,,,,,,,,,,2.7686847377006845,274.99952131853513,15.372010991189395,219.3598857832857,88.45967136697323
2005-04-14 05:00:00,5,3,4,28.5,13.1,0.5028,,,,,,,,,,,2.8053272763810813,274.99952131853513,16.590762786900672,227.1299386427889,82.80980901488357
2005-04-14 06:00:00,6,3,4,28.5,13.1,0.5028,,,,,,,,,,,2.8993014389661584,274.99952131853513,16.72587595694102,237.31200024229042,122.51047017770145
2005-04-14 07:00:00,7,3,4,28.5,13.1,0.5028,,,,,,,,,,,2.6842209042997673,274.99952131853513,16.81204602810215,294.3641687014171,128.62554365394448
2005-04-14 08:00:00,8,3,4,28.5,13.1,0.5028,,,,,,,,,,,2.969390421739363,274.99952131853513,17.24787199890826,298.41607072150634,134.83363008813276
2005-04-14 09:00:00,9,3,4,28.5,13.1,0.5028,,,,,,,,,,,2.7205886444441245,274.99952131853513,15.483352070718604,278.17482404073655,140.62190081938064
2005-04-14 10:00:00,10,3,4,28.5,13.1,0.5028,,,,,,,,,,,2.3776609649187614,274.99952131853513,12.910735299710478,266.8166183267449,141.60326985055457
2005-04-14 11:00:00,11,3,4,28.5,13.1,0.5028,,,,,,,,,,,2.327649360530954,274.99952131853513,13.077266951580143,267.1407194928515,140.90367016305453
2005-04-14 12:00:00,12,3,4,28.5,13.1,0.5028,,,,,,,,,,,2.3387495811607986,274.99952131853513,13.40486799566185,270.7745009617376,140.71480353144244
2005-04-14 13:00:00,13,3,4,28.5,13.1,0.5028,,,,,,,,,,,2.388276633006488,274.9995213185351,13.505797005670324,275.14674143228257,141.07842808879943
2005-04-14 14:00:00,14,3,4,28.5,13.1,0.5028,,,,,,,,,,,2.4701384814846525,274.99952131853513,13.522648072174567,283.6463093256482,142.2173650821471
2005-04-14 15:00:00,15,3,4,28.5,13.1,0.5028,,,,,,,,,,,2.5158165114099313,274.99952131853513,13.765940337917177,291.00301567669277,144.99123758377365
2005-04-14 16:00:00,16,3,4,28.5,13.1,0.5028,,,,,,,,,,,2.717522667271556,274.99952131853513,14.676610166801701,311.5679885499205,152.83260227741093
2005-04-14 17:00:00,17,3,4,28.5,13.1,0.5028,,,,,,,,,,,3.471319344296235,274.99952131853513,20.339710409413513,346.8545105381385,168.40113755427308
2005-04-14 18:00:00,18,3,4,28.5,13.1,0.5028,,,,,,,,,,,3.980481021813416,274.99952131853513,21.726488485477265,330.37550712034397,175.94638639863769
2005-04-14 19:00:00,19,3,4,28.5,13.1,0.5028,,,,,,,,,,,4.507253375076374,274.9995213185352,24.121150948940166,319.284700883009,176.47115868145096
2005-04-14 20:00:00,20,3,4,28.5,13.1,0.5028,,,,,,,,,,,4.149168459094257,274.99952131853513,21.02491271224527,289.22220482,169.18638736537378
2005-04-14 21:00:00,21,3,4,28.5,13.1,0.5028,,,,,,,,,,,3.3174940721357506,274.99952131853513,17.041231028752822,243.6418253011012,149.62527079106042
2005-04-14 22:00:00,22,3,4,28.5,13.1,0.5028,,,,,,,,,,,2.7273930811713933,274.99952131853513,14.381819273557547,225.97649392101616,132.75049056706658
2005-04-14 23:00:00,23,3,4,28.5,13.1,0.5028,,,,,,,,,,,2.4927046643926274,274.99952131853513,12.06074960948919,215.9078055347966,126.06150473224697
2005-04-15 00:00:00,0,4,4,28.5,13.1,0.5028,,,,,,,,,,,2.5048770361523394,274.99952131853513,13.811389115075679,217.64210000624357,122.85313887986527
2005-04-15 01:00:00,1,4,4,28.5,13.1,0.5028,,,,,,,,,,,2.4557758710998527,274.99952131853513,17.01693970464536,217.42899361729982,119.2126631863303
2005-04-15 02:00:00,2,4,4,28.5,13.1,0.5028,,,,,,,,,,,2.5958766484271987,274.99952131853513,14.90662634925484,217.98566152959157,111.68511962750343
2005-04-15 03:00:00,3,4,4,28.5,13.1,0.5028,,,,,,,,,,,2.7021480937547033,274.99952131853513,15.857317979348935,216.7323341215779,96.52387880727079
2005-04-15 04:00:00,4,4,4,28.5,13.1,0.5028,,,,,,,,,,,2.704863041384568,274.99952131853513,15.17900218048441,218.02226551157474,87.940424270162
2005-04-15 05:00:00,5,4,4,28.5,13.1,0.5028,,,,,,,,,,,2.8026632486625913,274.99952131853513,16.78372293936592,225.8369452654738,83.30895300145256
2005-04-15 06:00:00,6,4,4,28.5,13.1,0.5028,,,,,,,,,,,2.9157419092958206,274.99952131853513,16.45799950896609,235.78327275758048,122.67772254285528
2005-04-15 07:00:00,7,4,4,28.5,13.1,0.5028,,,,,,,,,,,2.660755771698686,274.99952131853513,15.984766527160737,296.35028284269026,128.6965914080592
2005-04-15 08:00:00,8,4,4,28.5,13.1,0.5028,,,,,,,,,,,2.8160076653612105,274.99952131853513,15.978862211750995,298.59449525778643,134.53877516942367
2005-04-15 09:00:00,9,4,4,28.5,13.1,0.5028,,,,,,,,,,,2.5704384652378396,274.99952131853513,13.850808021203102,274.0926869918926,141.3324397773679
2005-04-15 10:00:00,10,4,4,28.5,13.1,0.5028,,,,,,,,,,,2.4091802523472046,274.9995213185352,12.78321605096082,271.76543171230105,141.38343399986792
2005-04-15 11:00:00,11,4,4,28.5,13.1,0.5028,,,,,,,,,,,2.345995611220577,274.99952131853513,13.044839814464686,270.2259984621521,140.61737332460876
2005-04-15 12:00:00,12,4,4,28.5,13.1,0.5028,,,,,,,,,,,2.34302323162276,274.99952131853513,13.367506221542083,273.6149608860612,140.40170260999875
2005-04-15 13:00:00,13,4,4,28.5,13.1,0.5028,,,,,,,,,,,2.392312666034199,274.99952131853513,13.519956526783748,277.98116281175635,140.75183788135433
2005-04-15 14:00:00,14,4,4,28.5,13.1,0.5028,,,,,,,,,,,2.4696004227948043,274.99952131853513,13.517129409182017,284.4764744100672,142.05475943693895
2005-04-15 15:00:00,15,4,4,28.5,13.1,0.5028,,,,,,,,,,,2.514437321152074,274.99952131853513,13.656355277024149,290.78710772084014,144.67337513102456
2005-04-15 16:00:00,16,4,4,28.5,13.1,0.5028,,,,,,,,,,,2.717247873429256,274.99952131853513,14.667432574452532,308.46620322738255,152.01367582054718
2005-04-15 17:00:00,17,4,4,28.5,13.1,0.5028,,,,,,,,,,,3.39938658444283,274.99952131853513,19.673660299089825,331.01353030004435,167.7761402751667
2005-04-15 18:00:00,18,4,4,28.5,13.1,0.5028,,,,,,,,,,,3.8237027448705123,274.99952131853513,20.919207588659354,324.1069233281389,173.40234153562747
2005-04-15 19:00:00,19,4,4,28.5,13.1,0.5028,,,,,,,,,,,4.356869913840898,274.99952131853513,22.348179405007823,319.6132899770845,173.98839900834298
2005-04-15 20:00:00,20,4,4,28.5,13.1,0.5028,,,,,,,,,,,4.2510321155197515,274.99952131853513,20.592657676174216,290.4463645255203,168.86129085463088
2005-04-15 21:00:00,21,4,4,28.5,13.1,0.5028,,,,,,,,,,,3.284839492655936,274.99952131853513,16.4474243504595,243.48059674118923,149.86588359690646
2005-04-15 22:00:00,22,4,4,28.5,13.1,0.5028,,,,,,,,,,,2.7098373361686896,274.9995213185352,13.621956510209774,223.66560549634198,132.77989341326258
2005-04-15 23:00:00,23,4,4,28.5,13.1,0.5028,,,,,,,,,,,2.4860468086583594,274.99952131853513,12.054842991440147,216.65989269299848,126.37033257250336
2005-04-16 00:00:00,0,5,4,28.5,13.1,0.5028,,,,,,,,,,,2.4954485428592563,274.99952131853513,13.880149890749138,218.23636204307857,122.51611452833019
2005-04-16 01:00:00,1,5,4,28.5,13.1,0.5028,,,,,,,,,,,2.4234423215191505,274.9995213185352,16.530470829884013,217.5822507688677,119.06238544144117
2005-04-16 02:00:00,2,5,4,28.5,13.1,0.5028,,,,,,,,,,,2.534952016659639,274.99952131853513,14.24717761459505,218.15684934415398,111.69894828629724
2005-04-16 03:00:00,3,5,4,28.5,13.1,0.5028,,,,,,,,,,,2.5993519274770884,274.99952131853513,15.883935822864267,217.37734277797045,96.75639076917486
2005-04-16 04:00:00,4,5,4,28.5,13.1,0.5028,,,,,,,,,,,2.8528679292675125,274.99952131853513,15.108645728074414,219.07160458400378,88.1218204248201
2005-04-16 05:00:00,5,5,4,28.5,13.1,0.5028,,,,,,,,,,,2.7896526040861653,274.99952131853513,16.56143657580229,225.560807225447,83.63366617697437
2005-04-16 06:00:00,6,5,4,28.5,13.1,0.5028,,,,,,,,,,,2.9505246864487438,274.99952131853513,15.7410897444242,236.16643911181282,118.57880290217845
2005-04-16 07:00:00,7,5,4,28.5,13.1,0.5028,,,,,,,,,,,2.662411938320757,274.99952131853513,14.947690539398637,290.02731123689836,128.6526211560784
2005-04-16 08:00:00,8,5,4,28.5,13.1,0.5028,,,,,,,,,,,2.690977872743147,274.99952131853513,14.54157230640939,295.2472378426228,133.8377171469873
2005-04-16 09:00:00,9,5,4,28.5,13.1,0.5028,,,,,,,,,,,2.488264343678481,274.99952131853513,12.79948198580055,274.32449221406085,137.94510222009063
2005-04-16 10:00:00,10,5,4,28.5,13.1,0.5028,,,,,,,,,,,2.378320699425082,274.99952131853513,12.539043091915124,271.2640844584351,139.26510385035155
2005-04-16 11:00:00,11,5,4,28.5,13.1,0.5028,,,,,,,,,,,2.327845773389517,274.9995213185352,12.43144167269238,272.48598387275337,139.34489409141105
2005-04-16 12:00:00,12,5,4,28.5,13.1,0.5028,,,,,,,,,,,2.3213103098587746,274.99952131853513,12.851364611739145,275.91285531752453,139.41730934898504
2005-04-16 13:00:00,13,5,4,28.5,13.1,0.5028,,,,,,,,,,,2.3509312641359754,274.99952131853513,12.911213282690756,278.3079009358429,139.7018739963541
2005-04-16 14:00:00,14,5,4,28.5,13.1,0.5028,,,,,,,,,,,2.409948897707865,274.99952131853513,12.90669503742869,285.629496660353,140.9960797548124
2005-04-16 15:00:00,15,5,4,28.5,13.1,0.5028,,,,,,,,,,,2.490420381304699,274.99952131853513,13.078700289693458,291.0822597179016,144.24220537553455
2005-04-16 16:00:00,16,5,4,28.5,13.1,0.5028,,,,,,,,,,,2.7259650179369075,274.99952131853513,13.739192496896731,308.0875600247941,151.83510929102562
2005-04-16 17:00:00,17,5,4,28.5,13.1,0.5028,,,,,,,,,,,3.338223459590639,274.99952131853513,17.911132269476855,326.1554276941895,166.86411765301983
2005-04-16 18:00:00,18,5,4,28.5,13.1,0.5028,,,,,,,,,,,3.7406001107586855,274.99952131853513,20.87434612391767,324.51800395834516,173.30816455738582
2005-04-16 19:00:00,19,5,4,28.5,13.1,0.5028,,,,,,,,,,,4.263940634313074,274.9995213185352,22.064885355060703,320.36930403906854,174.4319037707188
2005-04-16 20:00:00,20,5,4,28.5,13.1,0.5028,,,,,,,,,,,4.21561112055627,274.99952131853513,20.429015727462453,293.57656518243715,168.7490539156793
2005-04-16 21:00:00,21,5,4,28.5,13.1,0.5028,,,,,,,,,,,3.272657212127788,274.99952131853513,15.804981968367915,245.5388141587303,150.0378627992893
2005-04-16 22:00:00,22,5,4,28.5,13.1,0.5028,,,,,,,,,,,2.722184969059126,274.99952131853513,13.595972007792996,226.22936499067265,132.64239359678425
2005-04-16 23:00:00,23,5,4,28.5,13.1,0.5028,,,,,,,,,,,2.5195795474369547,274.99952131853513,12.057382612071002,218.55736857039437,126.61708115825347
2005-04-17 00:00:00,0,6,4,28.5,13.1,0.5028,,,,,,,,,,,2.619155098039314,274.99952131853513,13.860232435693426,217.80522106351688,122.84214652791205
2005-04-17 01:00:00,1,6,4,28.5,13.1,0.5028,,,,,,,,,,,2.6734473385371733,274.99952131853513,16.46071082188228,217.56283678004135,119.39610716411649
2005-04-17 02:00:00,2,6,4,28.5,13.1,0.5028,,,,,,,,,,,2.765746356023497,274.99952131853513,13.76217849183687,216.90709375049184,114.03753474334025
2005-04-17 03:00:00,3,6,4,28.5,13.1,0.5028,,,,,,,,,,,2.6244010526790253,274.99952131853513,16.71585851808101,216.3958570017413,97.90871829276476
2005-04-17 04:00:00,4,6,4,28.5,13.1,0.5028,,,,,,,,,,,2.868145733174018,274.99952131853513,14.21326995325422,218.65859541322604,89.14844207563827
2005-04-17 05:00:00,5,6,4,28.5,13.1,0.5028,,,,,,,,,,,2.7852636970063958,274.99952131853513,16.908810112066373,223.38866902254526,84.3923256286338
2005-04-17 06:00:00,6,6,4,28.5,13.1,0.5028,,,,,,,,,,,2.9693453094272666,274.99952131853513,15.070772004016515,236.52160485986676,116.95881078635776
2005-04-17 07:00:00,7,6,4,28.5,13.1,0.5028,,,,,,,,,,,2.653192031518326,274.99952131853513,14.513956208061238,287.1313948936229,127.26684043704944
2005-04-17 08:00:00,8,6,4,28.5,13.1,0.5028,,,,,,,,,,,2.741770368750154,274.9995213185352,14.3044263605421,288.5232969249128,133.1892773590269
2005-04-17 09:00:00,9,6,4,28.5,13.1,0.5028,,,,,,,,,,,2.4759869940142853,274.99952131853513,12.964915622746686,269.5925703978414,136.74993220528333
2005-04-17 10:00:00,10,6,4,28.5,13.1,0.5028,,,,,,,,,,,2.459752514176432,274.99952131853513,12.624217767186618,270.4869098915906,140.07313932682342
2005-04-17 11:00:00,11,6,4,28.5,13.1,0.5028,,,,,,,,,,,2.424841642807833,274.99952131853513,12.385018057878225,269.4102979179002,140.21784202660683
2005-04-17 12:00:00,12,6,4,28.5,13.1,0.5028,,,,,,,,,,,2.4671218488843394,274.99952131853513,12.554849267272258,271.4854927012877,140.53461567510365
2005-04-17 13:00:00,13,6,4,28.5,13.1,0.5028,,,,,,,,,,,2.510230171956623,274.99952131853513,12.58814656763376,276.17032042699407,140.5400642875612
2005-04-17 14:00:00,14,6,4,28.5,13.1,0.5028,,,,,,,,,,,2.529064668204938,274.99952131853513,12.538048808994226,283.3530795703724,141.70186294493527
2005-04-17 15:00:00,15,6,4,28.5,13.1,0.5028,,,,,,,,,,,2.539797154025191,274.99952131853513,12.823183179789403,293.6775049815163,142.96258322887283
2005-04-17 16:00:00,16,6,4,28.5,13.1,0.5028,,,,,,,,,,,2.7388766922817926,274.99952131853513,13.619837022429028,311.39202733600973,151.04008420688402
2005-04-17 17:00:00,17,6,4,28.5,13.1,0.5028,,,,,,,,,,,3.2563403474601635,274.9995213185352,16.704366234220323,331.59816133209597,165.9853300310756
2005-04-17 18:00:00,18,6,4,28.5,13.1,0.5028,,,,,,,,,,,3.6152450633232585,274.99952131853513,19.249226488409022,325.5483283781224,169.4626860333869
2005-04-17 19:00:00,19,6,4,28.5,13.1,0.5028,,,,,,,,,,,3.8801479824617533,274.99952131853513,20.998944390630406,320.644966027637,172.37732964383
2005-04-17 20:00:00,20,6,4,28.5,13.1,0.5028,,,,,,,,,,,4.099818594026921,274.99952131853513,20.323020878041998,290.47056247000876,168.70406948254077
